,cid,uniprot_id,tag,type,label,pdb_id
24348,46179191,P11309,train,-,1,4rpvA
30845,66883299,P31749,dev,-,1,4ejnA
44103,91937198,P53634,train,-,1,4oemA
10525,780945,Q9HC29,train,-,0,5irnA
35007,71449283,Q12809,train,-,0,5va2A
14883,11676103,P09619,train,-,1,3mjgY
41753,122362668,Q06187,test,seen,1,4xi2A
35443,59326822,Q9Y233,train,-,1,4dffB
55227,60141506,P43405,dev,-,1,4fl2A
1816,72946457,P24941,train,-,0,5lmkA
27255,9551063,P54760,train,-,0,2hleA
31506,40619697,Q07820,train,-,0,2kbwA
39711,77935557,Q15910,train,-,1,6c24C
15420,44287144,P41145,train,-,0,6b73B
26992,25115732,P04629,test,seen,1,2ifgB
55152,70982609,P43405,dev,-,1,4fl2A
18447,91899449,P00519,train,-,0,1oplB
29983,44278470,P05106,train,-,1,3ijeB
13245,5330232,P11802,train,-,1,3g33C
34486,89536063,P28482,train,-,1,4qpaB
40644,42617956,Q8IXJ6,train,-,0,5fyqB
35274,60164582,Q9Y233,train,-,1,4dffB
11944,800400,P11940,train,-,0,1cvjH
5495,2142225,P62136,train,-,0,4g9jB
22706,86766967,Q00987,train,-,1,4xxbB
50268,89639189,P22607,train,-,1,4k33A
26907,90683765,P04629,train,-,1,2ifgB
55493,71233728,P43405,dev,-,1,4fl2A
29785,89968327,O00408,train,-,1,3ibjB
34014,92044784,P28482,train,-,1,4qpaB
12926,12111414,P11802,train,-,0,3g33C
51536,118062386,Q9UKE5,train,-,1,2x7fE
18545,71579325,P00519,test,seen,0,1oplB
50079,86763890,Q9BUB5,dev,-,1,2hw6B
52081,118159408,P46095,train,-,1,3v2yA
17392,40619680,Q92731,train,-,0,1qkmA
39350,91754824,P32418,train,-,0,3us9A
53820,932,P03372,test,unseen,0,2ocfA
11422,91895765,Q86TI2,test,seen,0,6eorD
24405,53372790,P11309,train,-,1,4rpvA
22235,252682,P40763,train,-,0,4e68A
14371,9999994,P22303,train,-,1,4bdtA
13410,53377946,P11802,train,-,1,3g33C
50562,68162376,P22607,dev,-,1,4k33A
30437,89442881,P31749,train,-,1,4ejnA
3193,25218851,Q13133,train,-,1,5hjsB
44076,90430841,P53634,train,-,1,4oemA
42201,91669270,Q99683,test,seen,1,4bhnB
50802,117793279,Q9HBH9,train,-,1,2ac3A
66,646786,Q05397,train,-,0,2j0jA
22353,219778,P53779,train,-,0,3ttjA
27183,854635,P54760,train,-,0,2hleA
28647,5328445,P11362,train,-,0,1evtD
13460,5330644,P11802,train,-,1,3g33C
5047,70702008,Q16539,train,-,0,3mptA
30738,89445376,P31749,train,-,1,4ejnA
30562,89442558,P31749,train,-,1,4ejnA
23913,25190451,P11309,train,-,0,4rpvA
40465,89951901,Q9Y5Z0,train,-,1,3zlqB
11453,15121191,Q9NXG6,train,-,0,1h4bA
32834,89629967,P52333,train,-,1,3lxlA
8270,10358104,O76074,train,-,0,3bjcA
39938,86766564,P31751,train,-,1,5kcvA
27220,24860969,P54760,train,-,0,2hleA
42614,89476762,P13866,train,-,1,3dh4D
6551,949131,Q9GZR1,train,-,0,3eayA
50722,117793193,Q9HBH9,train,-,1,2ac3A
3623,58549078,P56817,train,-,0,6ej3A
16262,24980576,Q07817,train,-,0,1mazA
30300,89450465,P31749,train,-,1,4ejnA
3029,402953,P03951,train,-,0,2f83A
14692,5329231,P09619,train,-,0,3mjgY
34806,118381067,P28482,test,seen,1,4qpaB
15843,4247466,P31941,train,-,0,2m65A
52544,9884878,P34998,test,seen,1,4z9gC
6316,649728,Q9GZR1,train,-,0,3eayA
39624,17533177,Q15910,train,-,0,6c24C
54907,4803920,P78536,test,unseen,0,3g42D
27581,3572805,Q15149,train,-,0,5j1iB
24246,91937651,P11309,train,-,1,4rpvA
54291,59635699,P11712,test,unseen,0,5x23A
16109,25199533,O15305,train,-,0,2q4rA
52625,16112900,Q92847,train,-,1,4xeeA
52807,10478196,P13631,dev,-,1,6fx0A
18319,2399,P00519,train,-,0,1oplB
49566,118206561,Q9NWZ3,train,-,1,4rmzB
14437,54327991,P22303,dev,-,0,4bdtA
44331,5326976,Q15418,train,-,0,4nifD
9786,5330476,P12931,train,-,0,2h8hA
15668,4247468,P31941,train,-,0,2m65A
7196,3242088,Q9Y4P1,train,-,0,2d1iB
25070,84972978,P27338,test,seen,0,2c75B
38505,71502388,Q9UBN7,train,-,1,5g0iB
11828,75253724,Q8NER1,test,seen,0,5is0E
50941,117793109,Q9HBH9,train,-,1,2ac3A
20914,11844489,P06239,dev,-,1,2hckB
52696,89870842,P22455,dev,-,1,4qqcA
55695,119098899,P43405,dev,-,1,4fl2A
1215,4358481,Q01970,train,-,0,4gnkD
57632,5997,Q16850,dev,-,0,4uhiD
8648,24905148,P35968,train,-,0,3v2aR
40395,71230861,P56524,train,-,1,2vqmA
34697,58881857,P28482,dev,-,0,4qpaB
24826,71506442,P27338,train,-,0,2c75B
14531,5327947,Q05655,train,-,1,1xjdA
54274,57505249,P11712,test,unseen,0,5x23A
6352,876844,Q9GZR1,train,-,0,3eayA
56913,58483640,P50053,test,unseen,0,2hw1A
22202,16749269,Q14790,train,-,0,4ps1D
24165,91937652,P11309,train,-,1,4rpvA
16756,11774385,O14757,train,-,1,3tkiA
1447,44289750,P23219,train,-,0,1eqhB
42088,75253967,Q9HBA0,test,seen,0,6bbjD
39730,77935395,Q15910,train,-,1,6c24C
49454,68328128,Q9NWZ3,train,-,1,4rmzB
18694,9550551,P22736,train,-,0,2qw4D
898,2913532,P14598,train,-,0,1kq6A
41933,59190424,Q07343,train,-,1,4x0fB
45028,11754265,P05556,train,-,1,4wk4B
330,2845802,Q05397,test,seen,0,2j0jA
34659,118365043,P28482,train,-,1,4qpaB
52592,52914063,Q96D31,train,-,1,4hkrB
24726,625522,O95551,train,-,0,5inoB
39949,56646041,P31751,train,-,1,5kcvA
23113,86766988,Q00987,train,-,1,4xxbB
18150,71506825,P21397,train,-,0,2bxsB
6589,835411,Q9GZR1,train,-,0,3eayA
57324,89962612,Q9Y5X9,dev,-,1,1n8sA
25412,9880,P10275,train,-,1,5cj6A
29737,68181973,O00408,train,-,1,3ibjB
54337,59635753,P11712,test,unseen,0,5x23A
44883,44376637,P05556,train,-,1,4wk4B
4611,1434989,Q9HC97,test,seen,0,5xszA
49727,54769751,O00421,train,-,1,5uiwA
9900,5328930,P12931,train,-,1,2h8hA
27496,91897676,Q9Y5S8,train,-,0,5o0tA
51173,44318454,P28223,train,-,1,6bqhA
29081,852492,P11362,dev,-,0,1evtD
57430,89967616,Q9Y5X9,test,unseen,1,1n8sA
5558,12004652,Q04637,train,-,0,1ug3B
7374,5328022,P00533,train,-,0,5xwdA
41217,86282776,Q99572,train,-,1,5u2hB
7626,11723086,P00533,train,-,0,5xwdA
56029,66959600,P43405,test,unseen,1,4fl2A
18466,126961601,P00519,train,-,1,1oplB
43496,44382103,P26010,train,-,1,3v4vD
54956,44330149,P78536,test,unseen,1,3g42D
3507,1949827,Q9Y6Q9,train,-,0,5nwxA
10679,5328117,P06213,dev,-,0,6cebB
12070,13663094,P24557,train,-,1,5vcgA
14443,23645318,P22303,dev,-,0,4bdtA
11956,736083,P11940,train,-,0,1cvjH
53568,3243164,P03372,dev,-,0,2ocfA
8159,2449899,Q06609,train,-,0,5nwlN
16549,49792852,O14757,train,-,0,3tkiA
39448,68184389,Q96S37,train,-,1,4j05B
25343,53356864,P10275,train,-,0,5cj6A
32941,86301617,P52333,train,-,1,3lxlA
54118,71626755,P11712,dev,-,0,5x23A
12264,4961647,Q15788,train,-,0,5nwxA
54723,46942623,P78536,test,unseen,0,3g42D
45030,20793894,P05556,train,-,1,4wk4B
10822,11332,P07900,train,-,0,5fwpB
36433,59327162,Q9Y233,train,-,1,4dffB
240,58525319,Q05397,train,-,1,2j0jA
43039,10224228,P25101,train,-,1,5xprA
43354,71239833,P08581,train,-,1,2uzyD
6709,20595091,P04070,train,-,0,1autC
45267,128861,P28907,train,-,0,4cmhA
16489,22638603,Q00535,train,-,1,3o0gB
37316,68309983,P00797,train,-,1,4amtA
40775,71281278,P10721,train,-,1,2ec8A
40252,89979843,P41594,train,-,1,3lmkB
54669,50990949,P78536,dev,-,1,3g42D
28665,5328502,P11362,train,-,0,1evtD
34996,71695685,Q12809,train,-,0,5va2A
12460,5216133,P34949,train,-,0,5nw7A
32078,664012,P25774,train,-,0,2c0yA
28866,89622558,P11362,train,-,1,1evtD
13986,2971539,Q9HC16,dev,-,0,2mzzA
44391,78673861,Q96T88,dev,-,0,2pb7A
11548,75055580,Q8NER1,train,-,0,5is0E
50062,44634490,Q9BUB5,train,-,1,2hw6B
28233,66763938,Q96GD4,train,-,1,4af3A
42055,44540055,Q9HBA0,train,-,0,6bbjD
30370,117704689,P31749,train,-,1,4ejnA
38268,67476211,O15530,train,-,1,1uu8A
18278,71506062,P21397,test,seen,0,2bxsB
18383,49843531,P00519,train,-,0,1oplB
36139,54761125,Q9Y233,train,-,1,4dffB
5036,10012635,Q16539,train,-,0,3mptA
34356,118365383,P28482,train,-,1,4qpaB
45144,23648201,P04150,train,-,1,4udcA
55486,119099053,P43405,dev,-,1,4fl2A
34462,118395357,P28482,train,-,1,4qpaB
8680,25055101,P35968,train,-,0,3v2aR
52405,126961588,Q08345,train,-,1,4ag4A
11235,91895723,Q86TI2,train,-,0,6eorD
4660,16654722,P05186,train,-,0,4kjgB
12631,804077,P34949,train,-,0,5nw7A
3436,1227642,Q9UBE0,train,-,0,3kydA
8666,70895719,P35968,train,-,0,3v2aR
54835,3756811,P78536,test,unseen,0,3g42D
13324,58299970,P11802,train,-,1,3g33C
5543,2828194,Q04637,train,-,0,1ug3B
26246,2526596,Q9Y239,train,-,0,4e9mF
38649,90657058,P23946,train,-,1,1kltA
45842,24881404,Q92769,train,-,1,4bkxB
33024,58293104,P52333,train,-,1,3lxlA
3152,653228,P03951,test,seen,0,2f83A
38296,67476207,O15530,train,-,1,1uu8A
8510,46888633,O76074,train,-,1,3bjcA
57073,71295167,Q14164,test,unseen,1,4iwqA
12740,686211,P34949,train,-,0,5nw7A
13432,58299746,P11802,train,-,1,3g33C
41820,5327977,P05771,train,-,0,3pfqA
57933,29435,O43280,dev,-,0,2wynD
872,5770963,P14598,train,-,0,1kq6A
50147,76332983,P51955,test,seen,0,5m55A
18187,123131748,P21397,train,-,0,2bxsB
44044,89472051,P53634,train,-,1,4oemA
9416,5329332,P35968,train,-,1,3v2aR
18292,23532567,P27361,train,-,0,4qtbB
33019,71599505,P52333,train,-,1,3lxlA
34208,89536066,P28482,train,-,1,4qpaB
34343,92044798,P28482,train,-,1,4qpaB
4446,57386915,P56817,dev,-,1,6ej3A
8293,72540686,O76074,train,-,0,3bjcA
11749,68313353,Q8NER1,train,-,1,5is0E
27812,890139,P42224,train,-,0,1yvlB
8879,11235290,P35968,train,-,1,3v2aR
29623,54670110,O00408,train,-,0,3ibjB
22327,1223128,P53779,train,-,0,3ttjA
2876,24791537,P35236,train,-,0,1zc0A
56107,50925332,P43405,test,unseen,1,4fl2A
53195,1455394,O14672,test,unseen,0,6be6D
1318,22912123,P23219,train,-,0,1eqhB
39438,118010015,Q96S37,train,-,0,4j05B
27323,126961574,P14416,train,-,1,6cm4A
53449,838732,P03372,dev,-,0,2ocfA
48453,57697986,Q13946,train,-,1,4y2bA
44130,90430777,P53634,train,-,1,4oemA
14850,9882618,P09619,train,-,1,3mjgY
26966,118009797,P04629,dev,-,1,2ifgB
29518,766949,P36897,train,-,0,3kcfE
38504,118005770,Q9UBN7,train,-,1,5g0iB
49524,118206956,Q9NWZ3,train,-,1,4rmzB
14549,44473015,Q05655,train,-,1,1xjdA
13972,4366328,Q9HC16,train,-,0,2mzzA
19976,5330391,P06493,train,-,0,4yc6G
46466,121595825,O95271,train,-,1,5jhqD
38701,25218717,P41180,train,-,0,5k5tA
4290,53375051,P56817,train,-,1,6ej3A
34298,118380767,P28482,train,-,1,4qpaB
50485,44546686,P22607,train,-,1,4k33A
12075,10321974,P24557,train,-,1,5vcgA
40558,68297214,Q9GZT9,train,-,0,5ox6A
13274,90654461,P11802,train,-,1,3g33C
4182,72703623,P56817,train,-,1,6ej3A
28393,10601359,P21731,train,-,0,2ziyA
6513,856237,Q9GZR1,train,-,0,3eayA
30661,56644773,P31749,train,-,1,4ejnA
49868,156414,Q15831,train,-,0,2wtkF
22285,660516,P53779,train,-,0,3ttjA
12090,11796949,P24557,train,-,1,5vcgA
47837,89753721,Q14680,train,-,1,4ixpA
9288,68620328,P35968,train,-,1,3v2aR
25307,44354744,P10275,train,-,0,5cj6A
41277,86282223,Q99572,train,-,1,5u2hB
12508,91896210,P34949,train,-,0,5nw7A
38868,25207803,P30542,train,-,1,5uenB
52948,461195,O94806,train,-,1,2d9zA
27913,118013341,P48067,train,-,1,4xptA
29841,11959314,Q9Y243,train,-,1,3o96A
20153,5353678,P06493,train,-,0,4yc6G
53704,9665176,P03372,test,unseen,0,2ocfA
1669,10224979,P23219,train,-,0,1eqhB
49599,118206969,Q9NWZ3,dev,-,1,4rmzB
12596,1488983,P34949,train,-,0,5nw7A
20231,44332666,P06493,train,-,0,4yc6G
48372,57697924,Q13946,train,-,1,4y2bA
48055,66715461,Q14680,train,-,1,4ixpA
14276,9894056,P22303,train,-,1,4bdtA
48692,71078292,P31639,train,-,1,2xq2A
46996,90412224,P50750,train,-,1,4ec9A
23716,52940484,P37231,train,-,1,3e00D
30624,42624500,P31749,train,-,1,4ejnA
17257,21496446,P00374,train,-,0,1hfqA
15339,92044542,Q8NET8,train,-,0,5is0E
47943,66716150,Q14680,train,-,1,4ixpA
6883,50906393,O60563,train,-,1,3tniB
18684,646654,P22736,train,-,0,2qw4D
22609,58433787,Q00987,train,-,0,4xxbB
38059,10255275,P35610,train,-,0,3b6vB
53123,3601294,O14672,dev,-,0,6be6D
49682,16736618,P18858,train,-,1,1x9nA
1819,6538973,P24941,train,-,0,5lmkA
16234,2792011,Q07817,train,-,0,1mazA
33545,76071325,P28482,train,-,1,4qpaB
41072,274123,P04406,train,-,0,1znqQ
27101,10527774,P24530,train,-,0,5xprA
48797,10657726,P17655,train,-,0,1kfxL
40555,68297289,Q9GZT9,train,-,0,5ox6A
41849,59350301,P05121,train,-,0,1c5gA
35433,67258234,Q9Y233,train,-,1,4dffB
3468,2402326,Q9Y6Q9,train,-,0,5nwxA
43761,11583793,P50579,dev,-,1,1b6aA
1298,44370742,P23219,train,-,0,1eqhB
5533,6858881,Q04637,train,-,0,1ug3B
28498,2273874,Q96SD1,train,-,0,5ahoA
53629,10299742,P03372,dev,-,1,2ocfA
17063,2062730,Q9Y6K1,dev,-,0,4u7pA
10075,5330489,P12931,train,-,1,2h8hA
34020,92044844,P28482,train,-,1,4qpaB
28667,5328439,P11362,train,-,0,1evtD
44399,10460643,P05129,train,-,0,3pfqA
55126,71233609,P43405,dev,-,1,4fl2A
24586,91899123,Q06124,test,seen,0,4nwgB
21605,89919205,P68400,train,-,1,4md8H
17691,2160,O15245,dev,-,0,4ldsB
51043,54687,P04035,train,-,1,1hwlD
19191,1824509,O14786,train,-,0,4gzaH
29552,54766165,P36897,train,-,1,3kcfE
1702,457345,P23219,train,-,1,1eqhB
41412,90656076,Q06187,train,-,1,4xi2A
18120,71506252,P21397,train,-,0,2bxsB
45214,88695,P21980,train,-,0,4pygE
54767,1304148,P78536,test,unseen,0,3g42D
729,4990,P14598,train,-,0,1kq6A
13717,79419,Q9HC16,train,-,0,2mzzA
27666,2480411,P42224,train,-,0,1yvlB
12626,3138592,P34949,train,-,0,5nw7A
27924,58246319,P48067,train,-,1,4xptA
28707,737733,P11362,train,-,0,1evtD
51860,89726129,P49682,train,-,1,2lnlA
30426,56645854,P31749,train,-,1,4ejnA
43275,71534670,P08581,train,-,1,2uzyD
42363,89476887,P13866,train,-,1,3dh4D
1490,10835226,P23219,train,-,0,1eqhB
11400,91895757,Q86TI2,dev,-,0,6eorD
48063,89753899,Q14680,train,-,1,4ixpA
44589,68995667,P23975,train,-,1,4xpfA
20456,44819302,P06493,dev,-,0,4yc6G
29360,11440661,P11511,train,-,1,5jl9A
28874,90349038,P11362,train,-,1,1evtD
56339,70978140,P43405,test,unseen,1,4fl2A
13146,58299763,P11802,train,-,1,3g33C
34797,73505439,P28482,test,seen,1,4qpaB
15744,1482495,P31941,train,-,0,2m65A
46964,90412498,P50750,train,-,1,4ec9A
14621,5328162,P09619,train,-,0,3mjgY
45211,11474124,P04150,test,seen,1,4udcA
39373,44346053,P45984,train,-,1,3npcB
15581,6871313,P31941,train,-,0,2m65A
23704,51049637,P37231,train,-,1,3e00D
8255,9799389,O76074,train,-,0,3bjcA
38154,11750389,O15530,train,-,1,1uu8A
55527,70982608,P43405,dev,-,1,4fl2A
30142,89650991,P31749,train,-,0,4ejnA
6564,1333578,Q9GZR1,train,-,0,3eayA
44114,90430823,P53634,train,-,1,4oemA
35582,54675483,Q9Y233,train,-,1,4dffB
51028,46928487,P04035,train,-,1,1hwlD
25179,10766449,P05177,train,-,0,2hi4A
38622,46853738,P23946,train,-,1,1kltA
44344,44575073,Q15418,dev,-,0,4nifD
25090,46884856,P05177,train,-,0,2hi4A
38722,57961013,Q07912,train,-,0,4hzsD
52972,56942939,Q16875,train,-,1,5ak0A
14049,5281855,P22303,train,-,0,4bdtA
3993,78105228,P56817,train,-,1,6ej3A
35956,58546751,Q9Y233,train,-,1,4dffB
29783,71093624,O00408,train,-,1,3ibjB
12301,746405,Q15788,train,-,0,5nwxA
29764,89968336,O00408,train,-,1,3ibjB
14426,10385270,P22303,train,-,1,4bdtA
44256,90643512,Q9UBU7,train,-,0,4f9cB
34622,118380787,P28482,train,-,1,4qpaB
51454,71258587,P11597,train,-,1,4f2aA
32453,91826303,O60885,train,-,0,4uydA
34497,89536076,P28482,train,-,1,4qpaB
53695,2336424,P03372,test,unseen,0,2ocfA
50282,44547453,P22607,train,-,1,4k33A
31333,90655502,P00749,dev,-,0,2vntF
40007,86766569,P31751,train,-,1,5kcvA
49512,121231537,Q9NWZ3,train,-,1,4rmzB
34348,118380920,P28482,train,-,1,4qpaB
3352,24761366,Q9UBE0,train,-,0,3kydA
38901,3221482,P04156,train,-,0,4kmlA
13196,58300002,P11802,train,-,1,3g33C
6540,1351262,Q9GZR1,train,-,0,3eayA
39740,77935359,Q15910,train,-,1,6c24C
35703,90117648,Q9Y233,train,-,1,4dffB
52691,89870765,P22455,train,-,1,4qqcA
9312,10278843,P35968,train,-,1,3v2aR
31461,1809912,Q07820,train,-,0,2kbwA
43730,23644716,P50579,train,-,1,1b6aA
11525,75240139,Q8NER1,train,-,0,5is0E
43608,11503191,P50579,train,-,1,1b6aA
2938,2214554,P35236,train,-,0,1zc0A
43439,12968382,P26010,train,-,0,3v4vD
45223,6618978,P20839,test,seen,0,1jcnB
46932,90414336,P50750,train,-,1,4ec9A
39312,46843052,O15379,train,-,1,4a69B
35563,59326870,Q9Y233,train,-,1,4dffB
1449,44365508,P23219,train,-,0,1eqhB
39203,44551271,O15379,train,-,0,4a69B
5292,23647338,Q16539,train,-,1,3mptA
43244,90644954,P08581,train,-,1,2uzyD
7478,5328600,P00533,train,-,0,5xwdA
29270,14929519,P11511,train,-,0,5jl9A
55893,119099032,P43405,test,unseen,1,4fl2A
296,78430361,Q05397,dev,-,0,2j0jA
38114,9980166,O15530,train,-,0,1uu8A
30344,10216627,P31749,train,-,1,4ejnA
25233,90467156,P05177,dev,-,0,2hi4A
24421,52935746,P11309,train,-,1,4rpvA
48740,71078428,P31639,train,-,1,2xq2A
10797,608139,P07900,train,-,0,5fwpB
7867,5329485,P00533,train,-,1,5xwdA
19042,1133280,Q14289,train,-,0,4ekuA
22954,86707778,Q00987,train,-,1,4xxbB
32096,5309313,P25774,train,-,0,2c0yA
14279,1593398,P22303,train,-,1,4bdtA
26487,58386289,P04629,train,-,1,2ifgB
35284,71538148,Q9Y233,train,-,1,4dffB
12397,2402326,Q15788,dev,-,0,5nwxA
48042,66716604,Q14680,train,-,1,4ixpA
28820,90344110,P11362,train,-,1,1evtD
52343,10837633,P30518,train,-,1,2jx4A
16834,9904286,P08235,train,-,0,4tntB
17465,1471579,Q92731,train,-,0,1qkmA
43148,76282644,P08581,train,-,1,2uzyD
49809,53470190,Q13393,train,-,1,1f0iA
3650,90413785,P56817,train,-,0,6ej3A
27339,24901460,P09960,train,-,0,5fwqA
12039,44209342,P24557,train,-,1,5vcgA
19077,3239723,Q14289,dev,-,0,4ekuA
55969,89866713,P43405,test,unseen,1,4fl2A
14424,11461464,P22303,train,-,1,4bdtA
14242,91937729,P22303,train,-,1,4bdtA
10919,650187,P07900,dev,-,0,5fwpB
25336,91819631,P10275,train,-,0,5cj6A
45959,10513895,Q14833,dev,-,0,6bt5B
51563,156422,P16591,train,-,0,4e93A
41913,90643910,Q07343,train,-,1,4x0fB
56644,50914249,P10635,test,unseen,0,5tfuD
16978,843016,Q9Y5X4,train,-,0,4logB
19292,49791024,O14786,train,-,0,4gzaH
42237,44143350,P41279,train,-,1,5iu2B
16215,2443542,Q07817,train,-,0,1mazA
23155,78122348,Q00987,test,seen,1,4xxbB
20333,91895647,P06493,train,-,1,4yc6G
11113,1247770,P55055,train,-,0,1upwA
2715,2901613,P35236,train,-,0,1zc0A
48420,57698057,Q13946,train,-,1,4y2bA
29897,10410982,O14920,train,-,1,4e3cF
25163,53372790,P05177,train,-,0,2hi4A
7706,5329170,P00533,train,-,0,5xwdA
20471,90654134,P06493,dev,-,1,4yc6G
28279,66763538,Q96GD4,dev,-,1,4af3A
17059,823134,Q9Y6K1,train,-,0,4u7pA
17838,17757140,P27815,train,-,0,4x0fB
24881,71506637,P27338,train,-,0,2c75B
13819,5770206,Q9HC16,train,-,0,2mzzA
49445,118206413,Q9NWZ3,train,-,1,4rmzB
14264,11743869,P22303,train,-,1,4bdtA
16392,396572,Q00535,train,-,0,3o0gB
40921,89870900,P21802,train,-,1,2psqB
26800,67501044,P04629,train,-,1,2ifgB
3587,90413499,P56817,train,-,0,6ej3A
15897,859976,P31941,test,seen,0,2m65A
53324,996760,O14672,test,unseen,0,6be6D
52799,66768289,Q13418,train,-,1,3repA
51363,24776247,Q9BYF1,train,-,1,1r4lA
5512,5341375,P62136,dev,-,0,4g9jB
3946,56645514,P56817,train,-,1,6ej3A
49897,5289296,Q13627,test,seen,0,5a54D
2070,6539747,P24941,train,-,0,5lmkA
48501,57698309,Q13946,test,seen,1,4y2bA
33186,50997667,P52333,train,-,1,3lxlA
40749,71280726,P10721,train,-,1,2ec8A
53758,658406,P03372,test,unseen,0,2ocfA
24868,58035522,P27338,train,-,0,2c75B
33075,60194541,P52333,train,-,1,3lxlA
47779,54760383,Q8IW41,train,-,0,1ny3A
39697,77935517,Q15910,train,-,1,6c24C
19538,89665592,P36888,train,-,1,3qs9H
38265,66761932,O15530,train,-,1,1uu8A
9974,11843010,P12931,train,-,1,2h8hA
47053,5328940,Q12851,train,-,1,5j5tA
7071,66937005,O60563,train,-,1,3tniB
42006,10073864,P08709,train,-,1,5u6jH
44957,20687449,P05556,train,-,1,4wk4B
6849,70793954,O60563,train,-,1,3tniB
18675,2999507,P22736,train,-,0,2qw4D
45717,1430426,P34913,train,-,0,6aumA
688,16189788,P14598,train,-,0,1kq6A
6067,901298,P29466,train,-,0,3e4cB
51310,9847065,P19793,train,-,1,3e00A
16054,2327941,O15305,train,-,0,2q4rA
46841,86293778,P50750,train,-,1,4ec9A
9050,23644894,P35968,train,-,1,3v2aR
36475,58548417,Q9Y233,dev,-,1,4dffB
21914,15614750,P32239,train,-,0,5zbhA
28784,89639211,P11362,train,-,1,1evtD
48763,60169143,P31639,train,-,1,2xq2A
9947,5330458,P12931,train,-,1,2h8hA
56426,124221432,P10635,dev,-,0,5tfuD
25012,42618005,P27338,train,-,1,2c75B
22372,648810,P53779,train,-,0,3ttjA
31646,10637982,P09917,train,-,0,3o8yB
1980,6539422,P24941,train,-,0,5lmkA
19810,91898484,Q9GZU7,train,-,0,1ta0A
45602,91510989,Q02750,dev,-,1,5kkrC
4794,2327953,P05186,train,-,0,4kjgB
40138,71612645,P31751,test,seen,1,5kcvA
18044,5308593,P51843,train,-,0,3f5cC
8257,9977675,O76074,train,-,0,3bjcA
53164,46943118,O14672,dev,-,0,6be6D
48582,4506,Q9H3R0,train,-,0,5kr7B
30711,66664994,P31749,train,-,1,4ejnA
53334,24983127,O14672,test,unseen,0,6be6D
43877,90430727,P53634,train,-,1,4oemA
24918,1730869,P27338,train,-,0,2c75B
32256,71711417,P25774,train,-,1,2c0yA
45879,87718987,Q92769,train,-,1,4bkxB
10893,67501767,P07900,train,-,1,5fwpB
19706,5348070,Q9GZU7,train,-,0,1ta0A
15769,6860850,P31941,train,-,0,2m65A
11567,68313897,Q8NER1,train,-,0,5is0E
38812,3245613,P30305,train,-,0,1qb0A
44318,58579012,Q16831,train,-,0,3nbqD
10700,589480,P07900,train,-,0,5fwpB
10796,5206092,P07900,train,-,0,5fwpB
18584,90094283,P29375,train,-,1,5v9tB
16716,10404574,O14757,train,-,1,3tkiA
34747,118380916,P28482,dev,-,1,4qpaB
15549,44303379,P41145,train,-,1,6b73B
12680,676755,P34949,train,-,0,5nw7A
1756,9901372,P24941,train,-,0,5lmkA
54740,1369526,P78536,test,unseen,0,3g42D
52549,59186813,P34998,test,seen,1,4z9gC
15661,6858312,P31941,train,-,0,2m65A
23121,91801038,Q00987,train,-,1,4xxbB
12862,2773193,P34949,test,seen,0,5nw7A
7824,5327833,P00533,train,-,1,5xwdA
37750,15953801,Q13255,train,-,1,3ks9B
36081,117728042,Q9Y233,train,-,1,4dffB
41912,59190427,Q07343,train,-,1,4x0fB
7907,71667975,P00533,train,-,1,5xwdA
45417,90232065,Q13490,dev,-,1,3t6pA
23634,71099302,P37231,train,-,1,3e00D
35462,54762201,Q9Y233,train,-,1,4dffB
45022,44350449,P05556,train,-,1,4wk4B
52877,52920500,Q495T6,train,-,1,5v48B
38142,44181524,O15530,train,-,0,1uu8A
56597,25143506,P10635,test,unseen,0,5tfuD
52065,118159394,P46095,train,-,1,3v2yA
13877,2351380,Q9HC16,train,-,0,2mzzA
19066,2764245,Q14289,train,-,0,4ekuA
15168,91937464,Q7Z2W7,train,-,1,6bpqD
37442,3598,P11142,train,-,0,3c7nB
44299,71466525,Q96DB2,train,-,0,1c3sA
36132,58546846,Q9Y233,train,-,1,4dffB
26427,90683746,P04629,train,-,1,2ifgB
52791,66768226,Q13418,train,-,1,3repA
1611,44370626,P23219,train,-,0,1eqhB
15675,844970,P31941,train,-,0,2m65A
28512,630034,Q96SD1,train,-,0,5ahoA
17648,91408393,P29350,train,-,0,3ps5A
25645,68294698,P10619,train,-,1,4cibA
2707,44385935,P00750,test,seen,0,1tpgA
36867,53469965,O14939,train,-,0,3p0cB
50596,89622284,P22607,test,seen,1,4k33A
27137,18184194,P24530,dev,-,1,5xprA
2078,445841,P24941,train,-,0,5lmkA
50861,58413275,Q9HBH9,train,-,1,2ac3A
10633,3038522,P06213,train,-,0,6cebB
18900,5976915,Q15056,train,-,0,2dngA
31297,6496840,Q96EB6,test,seen,0,5btrC
13219,58300171,P11802,train,-,1,3g33C
27842,46870543,P48067,train,-,0,4xptA
53189,1439943,O14672,dev,-,0,6be6D
14939,90645478,P09619,train,-,1,3mjgY
44083,90430444,P53634,train,-,1,4oemA
28007,118013310,P48067,test,seen,1,4xptA
14471,44273559,Q05655,train,-,0,1xjdA
49109,118206547,Q9NWZ3,train,-,1,4rmzB
50581,67027598,P22607,test,seen,1,4k33A
2794,1083695,P35236,train,-,0,1zc0A
16788,70701525,O14757,train,-,1,3tkiA
54316,71143726,P11712,test,unseen,0,5x23A
40415,25032862,P56524,test,seen,0,2vqmA
